categoria,objetivo,objetivo_nome,concept_id,fonte,indicador,sub_itens,descricao,escala,populacao,valor_normalizado,ano_fonte
BA,6,Infraestrutura,estadic/ESTADIC_WIFI_EXISTE,estadic,ESTADIC_WIFI_EXISTE,total,Disponibiliza acesso por conexão Wi-Fi pública,prop_0_100,governo_estadual,100.0,2024
BA,7,Inovação e Tecnologias Emergentes,iospd/IOSPD_III06,iospd,IOSPD_III06,total,Laboratório de Inovação em Governo (IOSPD III.6),indice_0_10,uf,0.0,2025
BA,7,Inovação e Tecnologias Emergentes,iospd/IOSPD_V02,iospd,IOSPD_V02,total,Uso de IA/ciência de dados em serviço público (IOSPD V.2),indice_0_10,uf,100.0,2025
BA,7,Inovação e Tecnologias Emergentes,estadic/ESTADIC_CAPACIT_EMPREEND,estadic,ESTADIC_CAPACIT_EMPREEND,total,Capacitação para empreendedorismo digital,prop_0_100,governo_estadual,100.0,2024
BA,7,Inovação e Tecnologias Emergentes,estadic/ESTADIC_ESPACO_INOVACAO,estadic,ESTADIC_ESPACO_INOVACAO,total,"Espaços de inovação, coworking ou espaços compartilhados",prop_0_100,governo_estadual,100.0,2024
BA,7,Inovação e Tecnologias Emergentes,estadic/ESTADIC_PREMIO_INOVACAO,estadic,ESTADIC_PREMIO_INOVACAO,total,Prêmio ou edital para empresas inovadoras e projetos criativos,prop_0_100,governo_estadual,100.0,2024
BA,8,Eficiência e Processos,iospd/IOSPD_III02,iospd,IOSPD_III02,total,Grupos de desburocratização regulamentados (IOSPD III.2),indice_0_10,uf,100.0,2025
BA,9,Transparência e Participação,iospd/IOSPD_I11,iospd,IOSPD_I11,total,Cartas de Serviços na Base Nacional (IOSPD I.11),indice_0_10,uf,0.0,2025
BA,9,Transparência e Participação,estadic/ESTADIC_CONSELHO_TRANSP,estadic,ESTADIC_CONSELHO_TRANSP,total,Conselho Estadual de Transparência ou similar,prop_0_100,governo_estadual,0.0,2024
BA,9,Transparência e Participação,estadic/ESTADIC_CTRL_INT_ONLINE,estadic,ESTADIC_CTRL_INT_ONLINE,total,Informações do controle interno publicadas na internet,prop_0_100,governo_estadual,25.0,2024
BA,9,Transparência e Participação,estadic/ESTADIC_LAI_CONTEUDO,estadic,ESTADIC_LAI_CONTEUDO,total,Conteúdo da legislação estadual de acesso à informação (LAI),prop_0_100,governo_estadual,100.0,2024
BA,9,Transparência e Participação,estadic/ESTADIC_LAI_MEIOS,estadic,ESTADIC_LAI_MEIOS,total,Meios de solicitação de acesso à informação pública,prop_0_100,governo_estadual,83.33,2024
BA,9,Transparência e Participação,estadic/ESTADIC_ORCAM_TEMPO_REAL,estadic,ESTADIC_ORCAM_TEMPO_REAL,total,Disponibiliza informações orçamentárias/financeiras em tempo real,prop_0_100,governo_estadual,100.0,2024
BA,9,Transparência e Participação,estadic/ESTADIC_PARTICIP_INTERNET,estadic,ESTADIC_PARTICIP_INTERNET,total,Formas de participação do cidadão pela internet,prop_0_100,governo_estadual,20.0,2024
BA,9,Transparência e Participação,estadic/ESTADIC_PORTAL_TRANSP,estadic,ESTADIC_PORTAL_TRANSP,total,Portal da transparência e portal de dados abertos,prop_0_100,governo_estadual,66.67,2024
