nivel,unidade,unidade_nome,objetivo,objetivo_nome,ano_indice,sub_indice,indice_geral,n_objetivos_com_dados,posicao_no_objetivo
municipio,2927408,Salvador,3,Identificação Única,,100.0,,,1
municipio,2927408,Salvador,4,Segurança e LGPD,,100.0,,,1
municipio,2927408,Salvador,5,Dados e Interoperabilidade,,100.0,,,1
municipio,2927408,Salvador,6,Infraestrutura,,96.42,,,24
municipio,2927408,Salvador,9,Transparência e Participação,,77.78,,,23
municipio,2928703,Santo Antônio de Jesus,1,Governança do Governo Digital,,100.0,,,1
municipio,2928703,Santo Antônio de Jesus,2,Qualidade dos Serviços Digitais,,74.0,,,158
municipio,2928703,Santo Antônio de Jesus,3,Identificação Única,,100.0,,,1
municipio,2928703,Santo Antônio de Jesus,4,Segurança e LGPD,,60.0,,,85
municipio,2928703,Santo Antônio de Jesus,5,Dados e Interoperabilidade,,0.0,,,139
municipio,2928703,Santo Antônio de Jesus,6,Infraestrutura,,55.41,,,263
municipio,2928703,Santo Antônio de Jesus,9,Transparência e Participação,,55.56,,,168
municipio,2930709,Simões Filho,1,Governança do Governo Digital,,100.0,,,1
municipio,2930709,Simões Filho,2,Qualidade dos Serviços Digitais,,54.0,,,296
municipio,2930709,Simões Filho,3,Identificação Única,,100.0,,,1
municipio,2930709,Simões Filho,4,Segurança e LGPD,,20.0,,,190
municipio,2930709,Simões Filho,5,Dados e Interoperabilidade,,0.0,,,139
municipio,2930709,Simões Filho,6,Infraestrutura,,56.0,,,258
municipio,2930709,Simões Filho,9,Transparência e Participação,,55.56,,,168
municipio,2931350,Teixeira de Freitas,1,Governança do Governo Digital,,100.0,,,1
municipio,2931350,Teixeira de Freitas,2,Qualidade dos Serviços Digitais,,62.0,,,256
municipio,2931350,Teixeira de Freitas,3,Identificação Única,,100.0,,,1
municipio,2931350,Teixeira de Freitas,4,Segurança e LGPD,,20.0,,,190
municipio,2931350,Teixeira de Freitas,5,Dados e Interoperabilidade,,100.0,,,1
municipio,2931350,Teixeira de Freitas,6,Infraestrutura,,56.04,,,257
municipio,2931350,Teixeira de Freitas,9,Transparência e Participação,,55.56,,,168
municipio,2933307,Vitória da Conquista,1,Governança do Governo Digital,,100.0,,,1
municipio,2933307,Vitória da Conquista,2,Qualidade dos Serviços Digitais,,77.33,,,130
municipio,2933307,Vitória da Conquista,3,Identificação Única,,100.0,,,1
municipio,2933307,Vitória da Conquista,4,Segurança e LGPD,,80.0,,,31
municipio,2933307,Vitória da Conquista,5,Dados e Interoperabilidade,,100.0,,,1
municipio,2933307,Vitória da Conquista,6,Infraestrutura,,95.02,,,28
municipio,2933307,Vitória da Conquista,9,Transparência e Participação,,100.0,,,1
municipio,3103504,Araguari,1,Governança do Governo Digital,,100.0,,,1
municipio,3103504,Araguari,2,Qualidade dos Serviços Digitais,,80.67,,,97
municipio,3103504,Araguari,3,Identificação Única,,100.0,,,1
municipio,3103504,Araguari,4,Segurança e LGPD,,20.0,,,190
municipio,3103504,Araguari,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3103504,Araguari,6,Infraestrutura,,57.14,,,235
municipio,3103504,Araguari,9,Transparência e Participação,,66.67,,,82
municipio,3104007,Araxá,1,Governança do Governo Digital,,100.0,,,1
municipio,3104007,Araxá,2,Qualidade dos Serviços Digitais,,76.0,,,141
municipio,3104007,Araxá,3,Identificação Única,,100.0,,,1
municipio,3104007,Araxá,4,Segurança e LGPD,,20.0,,,190
municipio,3104007,Araxá,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3104007,Araxá,6,Infraestrutura,,97.65,,,11
municipio,3104007,Araxá,9,Transparência e Participação,,44.44,,,256
municipio,3105608,Barbacena,1,Governança do Governo Digital,,100.0,,,1
municipio,3105608,Barbacena,2,Qualidade dos Serviços Digitais,,82.0,,,73
municipio,3105608,Barbacena,3,Identificação Única,,100.0,,,1
municipio,3105608,Barbacena,4,Segurança e LGPD,,20.0,,,190
municipio,3105608,Barbacena,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3105608,Barbacena,6,Infraestrutura,,47.38,,,287
municipio,3105608,Barbacena,9,Transparência e Participação,,66.67,,,82
municipio,3106200,Belo Horizonte,1,Governança do Governo Digital,,100.0,,,1
municipio,3106200,Belo Horizonte,2,Qualidade dos Serviços Digitais,,100.0,,,1
municipio,3106200,Belo Horizonte,3,Identificação Única,,100.0,,,1
municipio,3106200,Belo Horizonte,4,Segurança e LGPD,,100.0,,,1
municipio,3106200,Belo Horizonte,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3106200,Belo Horizonte,6,Infraestrutura,,97.47,,,15
municipio,3106200,Belo Horizonte,9,Transparência e Participação,,77.78,,,23
municipio,3106705,Betim,1,Governança do Governo Digital,,100.0,,,1
municipio,3106705,Betim,2,Qualidade dos Serviços Digitais,,83.33,,,61
municipio,3106705,Betim,3,Identificação Única,,100.0,,,1
municipio,3106705,Betim,4,Segurança e LGPD,,20.0,,,190
municipio,3106705,Betim,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3106705,Betim,6,Infraestrutura,,67.35,,,173
municipio,3106705,Betim,9,Transparência e Participação,,44.44,,,256
municipio,3118304,Conselheiro Lafaiete,1,Governança do Governo Digital,,100.0,,,1
municipio,3118304,Conselheiro Lafaiete,2,Qualidade dos Serviços Digitais,,60.67,,,265
municipio,3118304,Conselheiro Lafaiete,3,Identificação Única,,0.0,,,260
municipio,3118304,Conselheiro Lafaiete,4,Segurança e LGPD,,0.0,,,257
municipio,3118304,Conselheiro Lafaiete,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3118304,Conselheiro Lafaiete,6,Infraestrutura,,26.85,,,314
municipio,3118304,Conselheiro Lafaiete,9,Transparência e Participação,,44.44,,,256
municipio,3118601,Contagem,1,Governança do Governo Digital,,100.0,,,1
municipio,3118601,Contagem,2,Qualidade dos Serviços Digitais,,81.33,,,89
municipio,3118601,Contagem,3,Identificação Única,,100.0,,,1
municipio,3118601,Contagem,4,Segurança e LGPD,,40.0,,,142
municipio,3118601,Contagem,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3118601,Contagem,6,Infraestrutura,,87.61,,,44
municipio,3118601,Contagem,9,Transparência e Participação,,55.56,,,168
municipio,3119401,Coronel Fabriciano,1,Governança do Governo Digital,,100.0,,,1
municipio,3119401,Coronel Fabriciano,2,Qualidade dos Serviços Digitais,,68.67,,,206
municipio,3119401,Coronel Fabriciano,3,Identificação Única,,100.0,,,1
municipio,3119401,Coronel Fabriciano,4,Segurança e LGPD,,40.0,,,142
municipio,3119401,Coronel Fabriciano,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3119401,Coronel Fabriciano,6,Infraestrutura,,58.22,,,220
municipio,3119401,Coronel Fabriciano,9,Transparência e Participação,,55.56,,,168
municipio,3122306,Divinópolis,1,Governança do Governo Digital,,100.0,,,1
municipio,3122306,Divinópolis,2,Qualidade dos Serviços Digitais,,86.67,,,37
municipio,3122306,Divinópolis,3,Identificação Única,,100.0,,,1
municipio,3122306,Divinópolis,4,Segurança e LGPD,,0.0,,,257
municipio,3122306,Divinópolis,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3122306,Divinópolis,6,Infraestrutura,,67.5,,,165
municipio,3122306,Divinópolis,9,Transparência e Participação,,33.33,,,301
municipio,3127701,Governador Valadares,1,Governança do Governo Digital,,100.0,,,1
municipio,3127701,Governador Valadares,2,Qualidade dos Serviços Digitais,,72.0,,,182
municipio,3127701,Governador Valadares,3,Identificação Única,,100.0,,,1
municipio,3127701,Governador Valadares,4,Segurança e LGPD,,20.0,,,190
municipio,3127701,Governador Valadares,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3127701,Governador Valadares,6,Infraestrutura,,98.19,,,3
municipio,3127701,Governador Valadares,9,Transparência e Participação,,77.78,,,23
municipio,3129806,Ibirité,1,Governança do Governo Digital,,100.0,,,1
municipio,3129806,Ibirité,2,Qualidade dos Serviços Digitais,,96.67,,,3
municipio,3129806,Ibirité,3,Identificação Única,,100.0,,,1
municipio,3129806,Ibirité,4,Segurança e LGPD,,0.0,,,257
municipio,3129806,Ibirité,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3129806,Ibirité,6,Infraestrutura,,66.51,,,202
municipio,3129806,Ibirité,9,Transparência e Participação,,77.78,,,23
municipio,3131307,Ipatinga,1,Governança do Governo Digital,,100.0,,,1
municipio,3131307,Ipatinga,2,Qualidade dos Serviços Digitais,,66.67,,,219
municipio,3131307,Ipatinga,3,Identificação Única,,0.0,,,260
municipio,3131307,Ipatinga,4,Segurança e LGPD,,20.0,,,190
municipio,3131307,Ipatinga,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3131307,Ipatinga,6,Infraestrutura,,47.44,,,284
municipio,3131307,Ipatinga,9,Transparência e Participação,,44.44,,,256
municipio,3131703,Itabira,1,Governança do Governo Digital,,100.0,,,1
municipio,3131703,Itabira,2,Qualidade dos Serviços Digitais,,70.67,,,192
municipio,3131703,Itabira,3,Identificação Única,,0.0,,,260
municipio,3131703,Itabira,4,Segurança e LGPD,,40.0,,,142
municipio,3131703,Itabira,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3131703,Itabira,6,Infraestrutura,,67.23,,,179
municipio,3131703,Itabira,9,Transparência e Participação,,55.56,,,168
municipio,3134202,Ituiutaba,1,Governança do Governo Digital,,100.0,,,1
municipio,3134202,Ituiutaba,2,Qualidade dos Serviços Digitais,,74.0,,,158
municipio,3134202,Ituiutaba,3,Identificação Única,,100.0,,,1
municipio,3134202,Ituiutaba,4,Segurança e LGPD,,20.0,,,190
municipio,3134202,Ituiutaba,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3134202,Ituiutaba,6,Infraestrutura,,67.6,,,162
municipio,3134202,Ituiutaba,9,Transparência e Participação,,55.56,,,168
municipio,3136702,Juiz de Fora,1,Governança do Governo Digital,,100.0,,,1
municipio,3136702,Juiz de Fora,2,Qualidade dos Serviços Digitais,,73.33,,,168
municipio,3136702,Juiz de Fora,3,Identificação Única,,100.0,,,1
municipio,3136702,Juiz de Fora,4,Segurança e LGPD,,100.0,,,1
municipio,3136702,Juiz de Fora,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3136702,Juiz de Fora,6,Infraestrutura,,77.1,,,115
municipio,3136702,Juiz de Fora,9,Transparência e Participação,,77.78,,,23
municipio,3138203,Lavras,1,Governança do Governo Digital,,100.0,,,1
municipio,3138203,Lavras,2,Qualidade dos Serviços Digitais,,64.67,,,230
municipio,3138203,Lavras,3,Identificação Única,,100.0,,,1
municipio,3138203,Lavras,4,Segurança e LGPD,,80.0,,,31
municipio,3138203,Lavras,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3138203,Lavras,6,Infraestrutura,,76.64,,,123
municipio,3138203,Lavras,9,Transparência e Participação,,33.33,,,301
municipio,3143302,Montes Claros,1,Governança do Governo Digital,,100.0,,,1
municipio,3143302,Montes Claros,2,Qualidade dos Serviços Digitais,,78.0,,,124
municipio,3143302,Montes Claros,3,Identificação Única,,100.0,,,1
municipio,3143302,Montes Claros,4,Segurança e LGPD,,0.0,,,257
municipio,3143302,Montes Claros,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3143302,Montes Claros,6,Infraestrutura,,57.33,,,231
municipio,3143302,Montes Claros,9,Transparência e Participação,,44.44,,,256
municipio,3143906,Muriaé,1,Governança do Governo Digital,,100.0,,,1
municipio,3143906,Muriaé,2,Qualidade dos Serviços Digitais,,73.33,,,168
municipio,3143906,Muriaé,3,Identificação Única,,0.0,,,260
municipio,3143906,Muriaé,4,Segurança e LGPD,,0.0,,,257
municipio,3143906,Muriaé,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3143906,Muriaé,6,Infraestrutura,,57.0,,,238
municipio,3143906,Muriaé,9,Transparência e Participação,,66.67,,,82
municipio,3144805,Nova Lima,1,Governança do Governo Digital,,100.0,,,1
municipio,3144805,Nova Lima,2,Qualidade dos Serviços Digitais,,82.0,,,73
municipio,3144805,Nova Lima,3,Identificação Única,,100.0,,,1
municipio,3144805,Nova Lima,4,Segurança e LGPD,,0.0,,,257
municipio,3144805,Nova Lima,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3144805,Nova Lima,6,Infraestrutura,,77.32,,,107
municipio,3144805,Nova Lima,9,Transparência e Participação,,44.44,,,256
municipio,3145208,Nova Serrana,1,Governança do Governo Digital,,100.0,,,1
municipio,3145208,Nova Serrana,2,Qualidade dos Serviços Digitais,,78.0,,,124
municipio,3145208,Nova Serrana,3,Identificação Única,,100.0,,,1
municipio,3145208,Nova Serrana,4,Segurança e LGPD,,0.0,,,257
municipio,3145208,Nova Serrana,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3145208,Nova Serrana,6,Infraestrutura,,97.85,,,7
municipio,3145208,Nova Serrana,9,Transparência e Participação,,44.44,,,256
municipio,3147907,Passos,1,Governança do Governo Digital,,100.0,,,1
municipio,3147907,Passos,2,Qualidade dos Serviços Digitais,,65.33,,,227
municipio,3147907,Passos,3,Identificação Única,,0.0,,,260
municipio,3147907,Passos,4,Segurança e LGPD,,0.0,,,257
municipio,3147907,Passos,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3147907,Passos,6,Infraestrutura,,66.8,,,193
municipio,3147907,Passos,9,Transparência e Participação,,77.78,,,23
municipio,3148004,Patos de Minas,1,Governança do Governo Digital,,100.0,,,1
municipio,3148004,Patos de Minas,2,Qualidade dos Serviços Digitais,,80.0,,,100
municipio,3148004,Patos de Minas,3,Identificação Única,,100.0,,,1
municipio,3148004,Patos de Minas,4,Segurança e LGPD,,40.0,,,142
municipio,3148004,Patos de Minas,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3148004,Patos de Minas,6,Infraestrutura,,56.67,,,247
municipio,3148004,Patos de Minas,9,Transparência e Participação,,77.78,,,23
municipio,3151800,Poços de Caldas,1,Governança do Governo Digital,,100.0,,,1
municipio,3151800,Poços de Caldas,2,Qualidade dos Serviços Digitais,,63.33,,,246
municipio,3151800,Poços de Caldas,3,Identificação Única,,100.0,,,1
municipio,3151800,Poços de Caldas,4,Segurança e LGPD,,40.0,,,142
municipio,3151800,Poços de Caldas,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3151800,Poços de Caldas,6,Infraestrutura,,96.97,,,21
municipio,3151800,Poços de Caldas,9,Transparência e Participação,,44.44,,,256
municipio,3152501,Pouso Alegre,1,Governança do Governo Digital,,100.0,,,1
municipio,3152501,Pouso Alegre,2,Qualidade dos Serviços Digitais,,70.0,,,198
municipio,3152501,Pouso Alegre,3,Identificação Única,,100.0,,,1
municipio,3152501,Pouso Alegre,4,Segurança e LGPD,,20.0,,,190
municipio,3152501,Pouso Alegre,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3152501,Pouso Alegre,6,Infraestrutura,,77.54,,,100
municipio,3152501,Pouso Alegre,9,Transparência e Participação,,44.44,,,256
municipio,3154606,Ribeirão das Neves,1,Governança do Governo Digital,,100.0,,,1
municipio,3154606,Ribeirão das Neves,2,Qualidade dos Serviços Digitais,,72.67,,,178
municipio,3154606,Ribeirão das Neves,3,Identificação Única,,100.0,,,1
municipio,3154606,Ribeirão das Neves,4,Segurança e LGPD,,40.0,,,142
municipio,3154606,Ribeirão das Neves,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3154606,Ribeirão das Neves,6,Infraestrutura,,67.97,,,147
municipio,3154606,Ribeirão das Neves,9,Transparência e Participação,,55.56,,,168
municipio,3156700,Sabará,1,Governança do Governo Digital,,100.0,,,1
municipio,3156700,Sabará,2,Qualidade dos Serviços Digitais,,79.33,,,109
municipio,3156700,Sabará,3,Identificação Única,,100.0,,,1
municipio,3156700,Sabará,4,Segurança e LGPD,,20.0,,,190
municipio,3156700,Sabará,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3156700,Sabará,6,Infraestrutura,,57.73,,,224
municipio,3156700,Sabará,9,Transparência e Participação,,44.44,,,256
municipio,3157807,Santa Luzia,1,Governança do Governo Digital,,100.0,,,1
municipio,3157807,Santa Luzia,2,Qualidade dos Serviços Digitais,,74.67,,,150
municipio,3157807,Santa Luzia,3,Identificação Única,,100.0,,,1
municipio,3157807,Santa Luzia,4,Segurança e LGPD,,40.0,,,142
municipio,3157807,Santa Luzia,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3157807,Santa Luzia,6,Infraestrutura,,76.41,,,127
municipio,3157807,Santa Luzia,9,Transparência e Participação,,88.89,,,3
municipio,3167202,Sete Lagoas,1,Governança do Governo Digital,,100.0,,,1
municipio,3167202,Sete Lagoas,2,Qualidade dos Serviços Digitais,,70.0,,,198
municipio,3167202,Sete Lagoas,3,Identificação Única,,0.0,,,260
municipio,3167202,Sete Lagoas,4,Segurança e LGPD,,0.0,,,257
municipio,3167202,Sete Lagoas,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3167202,Sete Lagoas,6,Infraestrutura,,87.15,,,53
municipio,3167202,Sete Lagoas,9,Transparência e Participação,,55.56,,,168
municipio,3168606,Teófilo Otoni,1,Governança do Governo Digital,,100.0,,,1
municipio,3168606,Teófilo Otoni,2,Qualidade dos Serviços Digitais,,57.33,,,283
municipio,3168606,Teófilo Otoni,3,Identificação Única,,100.0,,,1
municipio,3168606,Teófilo Otoni,4,Segurança e LGPD,,40.0,,,142
municipio,3168606,Teófilo Otoni,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3168606,Teófilo Otoni,6,Infraestrutura,,64.56,,,214
municipio,3168606,Teófilo Otoni,9,Transparência e Participação,,55.56,,,168
municipio,3169901,Ubá,1,Governança do Governo Digital,,100.0,,,1
municipio,3169901,Ubá,2,Qualidade dos Serviços Digitais,,70.0,,,198
municipio,3169901,Ubá,3,Identificação Única,,100.0,,,1
municipio,3169901,Ubá,4,Segurança e LGPD,,40.0,,,142
municipio,3169901,Ubá,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3169901,Ubá,6,Infraestrutura,,56.68,,,245
municipio,3169901,Ubá,9,Transparência e Participação,,66.67,,,82
municipio,3170107,Uberaba,1,Governança do Governo Digital,,100.0,,,1
municipio,3170107,Uberaba,2,Qualidade dos Serviços Digitais,,82.67,,,70
municipio,3170107,Uberaba,3,Identificação Única,,100.0,,,1
municipio,3170107,Uberaba,4,Segurança e LGPD,,80.0,,,31
municipio,3170107,Uberaba,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3170107,Uberaba,6,Infraestrutura,,77.81,,,90
municipio,3170107,Uberaba,9,Transparência e Participação,,55.56,,,168
municipio,3170206,Uberlândia,1,Governança do Governo Digital,,100.0,,,1
municipio,3170206,Uberlândia,2,Qualidade dos Serviços Digitais,,85.33,,,43
municipio,3170206,Uberlândia,3,Identificação Única,,100.0,,,1
municipio,3170206,Uberlândia,4,Segurança e LGPD,,80.0,,,31
municipio,3170206,Uberlândia,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3170206,Uberlândia,6,Infraestrutura,,97.29,,,18
municipio,3170206,Uberlândia,9,Transparência e Participação,,77.78,,,23
municipio,3170701,Varginha,1,Governança do Governo Digital,,100.0,,,1
municipio,3170701,Varginha,2,Qualidade dos Serviços Digitais,,90.0,,,22
municipio,3170701,Varginha,3,Identificação Única,,0.0,,,260
municipio,3170701,Varginha,4,Segurança e LGPD,,20.0,,,190
